id,date_time,duration
21,2019-02-11 13:42:38.888064,2.120577
22,2019-02-11 13:42:40.985745,2.082388
23,2019-02-11 13:42:43.162024,2.168691
24,2019-02-11 13:42:45.473660,2.298849
25,2019-02-11 13:42:48.079915,2.598391
26,2019-02-11 13:42:50.827864,2.738436
27,2019-02-11 13:42:53.112161,2.27701
28,2019-02-11 13:42:55.384374,2.265021
29,2019-02-11 13:42:57.698189,2.304795
30,2019-02-11 13:42:59.980273,2.274946
31,2019-02-11 13:43:02.542756,2.555646
32,2019-02-11 13:43:04.984564,2.434395
33,2019-02-11 13:43:07.321681,2.329993
34,2019-02-11 13:43:09.856171,2.526386
35,2019-02-11 13:43:12.262497,2.397731
36,2019-02-11 13:43:14.513414,2.241463
37,2019-02-11 13:43:16.623856,2.102122
38,2019-02-11 13:43:18.994515,2.361366
39,2019-02-11 13:43:21.205730,2.202137
40,2019-02-11 13:43:23.512867,2.299509
41,2019-02-11 13:43:25.758260,2.238295
42,2019-02-11 13:43:28.091125,2.322726
43,2019-02-11 13:43:30.325454,2.22725
44,2019-02-11 13:43:32.631993,2.299258
45,2019-02-11 13:43:34.844264,2.204758
46,2019-02-11 13:43:37.033238,2.181671
47,2019-02-11 13:43:39.283791,2.24043
48,2019-02-11 13:43:41.935989,2.645105
49,2019-02-11 13:43:44.173100,2.229915
50,2019-02-11 13:43:46.670224,2.489782
51,2019-02-11 13:43:48.968855,2.291636
52,2019-02-11 13:43:51.257494,2.281954
53,2019-02-11 13:43:53.434342,2.169611
54,2019-02-11 13:43:55.766432,2.324721
55,2019-02-11 13:43:59.230456,3.451705
56,2019-02-11 13:44:01.676321,2.438159
57,2019-02-11 13:44:04.485631,2.799189
58,2019-02-11 13:44:07.187090,2.692136
59,2019-02-11 13:44:10.107623,2.906999
60,2019-02-11 13:44:12.381828,2.267151
61,2019-02-11 13:44:15.207370,2.814063
62,2019-02-11 13:44:17.456715,2.235289
63,2019-02-11 13:44:19.998849,2.534717
64,2019-02-11 13:44:22.236836,2.230237
65,2019-02-11 13:44:24.694412,2.450215
66,2019-02-11 13:44:27.008743,2.307685
67,2019-02-11 13:44:29.497371,2.481827
68,2019-02-11 13:44:32.784985,3.280555
69,2019-02-11 13:44:35.312097,2.502885
70,2019-02-11 13:44:37.715501,2.396037
71,2019-02-11 13:44:40.378159,2.655036
72,2019-02-11 13:44:43.039698,2.646778
73,2019-02-11 13:44:45.423390,2.370038
74,2019-02-11 13:44:47.608670,2.178492
75,2019-02-11 13:44:49.650258,2.034751
76,2019-02-11 13:44:51.810445,2.152983
77,2019-02-11 13:44:53.846700,2.028474
78,2019-02-11 13:44:56.346055,2.492514
79,2019-02-11 13:44:58.525815,2.172266
80,2019-02-11 13:45:00.688510,2.155339
81,2019-02-11 13:45:02.932236,2.236763
82,2019-02-11 13:45:05.289553,2.347774
83,2019-02-11 13:45:07.396605,2.099554
